date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-06-02 00:00:00+05:30,10923.3600,10923.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,923.3600,923.3600,10923.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0923,0.1628,0.0000,0.7920,0.1082,9434.1195,0.0058,0.0002998884106368863,-0.0775620705466056
2022-06-03 00:00:00+05:30,10923.3600,10923.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,923.3600,923.3600,10923.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0923,0.1620,0.0000,0.7920,0.1082,9404.1230,-0.0032,0.00037028449583743336,-0.08514497423793142
2022-06-06 00:00:00+05:30,10923.3600,10923.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,923.3600,923.3600,10923.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0923,0.1612,0.0000,0.7920,0.1082,9392.3001,-0.0013,0.00040390996710308504,-0.09066498753252106
2022-06-07 00:00:00+05:30,11052.9600,20530.4600,-9477.5000,-9607.1100,10000.0000,0.0000,129.6100,923.3600,1052.9600,11052.9600,0.0000,0.0000,129.6000,0.8600,-0.8600,9477.5000,-9477.5000,0.0000,9477.5000,0,1,0.0119,0.1053,0.1615,0.0000,1.2250,0.1107,9302.2537,-0.0096,0.0005774817957400544,-0.10240670216355964
2022-06-08 00:00:00+05:30,11310.9600,20530.4600,-9219.5000,-9607.1100,10000.0000,0.0000,387.6100,923.3600,1310.9600,11310.9600,0.0000,0.0000,258.0000,0.8200,-0.8200,9219.5000,-9219.5000,0.0000,9219.5000,0,1,0.0233,0.1311,0.1647,0.0000,1.9435,0.1202,9262.8726,-0.0042,0.000916319791812797,-0.1171426537865469
2022-06-09 00:00:00+05:30,11200.3300,11200.3300,0.0000,0.0000,10000.0000,0.0000,0.0000,1200.3300,1200.3300,11200.3300,0.0000,0.0000,-110.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0098,0.1200,0.1646,-0.0098,1.5749,0.1221,9345.8877,0.0090,0.0007493582350910957,-0.12765164700204068
2022-06-10 00:00:00+05:30,11200.3300,11200.3300,0.0000,0.0000,10000.0000,0.0000,0.0000,1200.3300,1200.3300,11200.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1200,0.1638,-0.0098,1.5749,0.1221,9181.2468,-0.0176,0.0007076973710413588,-0.12185690226599875
2022-06-13 00:00:00+05:30,11205.1400,11205.1400,0.0000,0.0000,10000.0000,0.0000,0.0000,1205.1400,1205.1400,11205.1400,0.0000,0.0000,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0004,0.1205,0.1631,-0.0094,1.5888,0.1221,8959.8165,-0.0241,0.0006399101781701824,-0.11612956786316671
2022-06-14 00:00:00+05:30,11205.1400,11205.1400,0.0000,0.0000,10000.0000,0.0000,0.0000,1205.1400,1205.1400,11205.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1205,0.1624,-0.0094,1.5888,0.1221,8926.3610,-0.0037,0.000657490309736573,-0.11914326512021184
2022-06-15 00:00:00+05:30,11176.4900,11176.4900,0.0000,0.0000,10000.0000,0.0000,0.0000,1176.4900,1176.4900,11176.4900,0.0000,0.0000,-28.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0026,0.1176,0.1617,-0.0119,1.6544,0.1219,8896.2793,-0.0034,0.0005670419883745008,-0.12206462752690488
2022-06-16 00:00:00+05:30,11176.4900,11176.4900,0.0000,0.0000,10000.0000,0.0000,0.0000,1176.4900,1176.4900,11176.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1176,0.1610,-0.0119,1.6544,0.1219,8703.0878,-0.0217,0.0005820245727007768,-0.10851144769312454
2022-06-17 00:00:00+05:30,11127.3200,11127.3200,0.0000,0.0000,10000.0000,0.0000,0.0000,1127.3200,1127.3200,11127.3200,0.0000,0.0000,-49.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0044,0.1127,0.1604,-0.0162,1.4971,0.1223,8695.9431,-0.0008,0.0005234914836879439,-0.11084199854198061
2022-06-20 00:00:00+05:30,10632.2700,288.8700,10343.4000,10714.3200,10000.0000,0.0000,-370.9200,1003.1900,632.2700,10632.2700,0.0000,0.0000,-495.0500,0.9700,0.9700,10343.4000,10343.4000,10343.4000,0.0000,1,0,-0.0445,0.0632,0.1728,-0.0600,-0.6789,0.1460,8714.8256,0.0022,-0.00026839617149441883,-0.13372066256194223
2022-06-21 00:00:00+05:30,11118.8700,288.8700,10830.0000,10714.3200,10000.0000,0.0000,115.6800,1003.1900,1118.8700,11118.8700,0.0000,0.0000,486.6000,0.9700,0.9700,10830.0000,10830.0000,10830.0000,0.0000,1,0,0.0458,0.1119,0.1848,-0.0170,0.9537,0.1704,8865.2337,0.0173,0.0003341827611334449,-0.019659294937673263
2022-06-22 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,-116.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0104,0.1003,0.1846,-0.0273,0.6914,0.1719,8733.0844,-0.0149,0.00045840516481344035,-0.0031910373681672197
2022-06-23 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1838,-0.0273,0.6914,0.1719,8833.1391,0.0115,0.0004581859300599331,-0.00376584467120954
2022-06-24 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1830,-0.0273,0.7878,0.1717,8901.9781,0.0078,0.0004581720704791986,-0.0040189516818895194
2022-06-27 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1822,-0.0273,0.7878,0.1717,8979.7481,0.0087,0.0005270874498476833,-0.0005558207713630889
2022-06-28 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1814,-0.0273,0.7878,0.1717,9001.6643,0.0024,0.0005274925492930031,-0.00025182419959311693
2022-06-29 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1807,-0.0273,0.7878,0.1717,8950.0350,-0.0057,0.0005279741838329553,6.642747167966612e-05
2022-06-30 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1800,-0.0273,0.7878,0.1717,8922.9304,-0.0030,0.000529668843390306,0.000977518182156276
2022-07-01 00:00:00+05:30,11002.7300,11002.7300,0.0000,0.0000,10000.0000,0.0000,0.0000,1002.7300,1002.7300,11002.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1003,0.1793,-0.0273,0.8371,0.1716,8938.8643,0.0018,0.0005324071212254285,0.002126289705098958
2022-07-04 00:00:00+05:30,10811.4300,21521.1300,-10709.7000,-10611.1600,10000.0000,0.0000,-98.5400,909.9600,811.4300,10811.4300,0.0000,0.0000,-191.3000,0.9900,-0.9900,10709.7000,-10709.7000,0.0000,10709.7000,0,1,-0.0174,0.0811,0.1803,-0.0442,0.5081,0.1752,8975.8071,0.0041,0.0002523417271459769,-0.011704357732307139
2022-07-05 00:00:00+05:30,10643.9400,1844.1900,8799.7500,8808.9300,10000.0000,0.0000,-9.1800,653.1200,643.9400,10643.9400,0.0000,0.0000,-167.4900,0.8300,0.8300,8799.7500,8799.7500,8799.7500,0.0000,1,0,-0.0155,0.0644,0.1809,-0.0590,0.0142,0.1779,8959.2495,-0.0018,6.56496397726387e-05,-0.014775955814854684
2022-07-06 00:00:00+05:30,10605.8800,10605.8800,0.0000,0.0000,10000.0000,0.0000,0.0000,605.8800,605.8800,10605.8800,0.0000,0.0000,-38.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0036,0.0606,0.1803,-0.0623,-0.0708,0.1781,9077.2511,0.0132,-7.509819598599019e-05,-0.016914590684784625
2022-07-07 00:00:00+05:30,10845.5000,19475.0000,-8629.5000,-8953.1800,10000.0000,0.0000,323.6800,521.8200,845.5000,10845.5000,0.0000,0.0000,239.6200,0.8000,-0.8000,8629.5000,-8629.5000,0.0000,8629.5000,0,1,0.0226,0.0845,0.1824,-0.0412,0.4473,0.1840,9151.4487,0.0082,0.0003337141335470618,0.008090155658137345
2022-07-08 00:00:00+05:30,10665.9200,10665.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,665.9200,665.9200,10665.9200,0.0000,0.0000,-179.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0166,0.0666,0.1832,-0.0570,0.0942,0.1872,9196.0182,0.0049,4.369617424660461e-05,-0.004086243478777251
2022-07-11 00:00:00+05:30,10665.9200,10665.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,665.9200,665.9200,10665.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0666,0.1825,-0.0570,0.0942,0.1872,9185.5563,-0.0011,6.250459212141071e-05,-0.005234620286478071
2022-07-12 00:00:00+05:30,10650.2500,10650.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,650.2500,650.2500,10650.2500,0.0000,0.0000,-15.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0015,0.0650,0.1818,-0.0584,0.0606,0.1873,9094.0923,-0.0100,3.939927395208606e-05,-0.003665277118654613
2022-07-13 00:00:00+05:30,10650.2500,10650.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,650.2500,650.2500,10650.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0650,0.1811,-0.0584,0.2137,0.1867,9058.9356,-0.0039,3.996127935007347e-05,-0.003820327073639605
2022-07-14 00:00:00+05:30,10650.2500,10650.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,650.2500,650.2500,10650.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0650,0.1804,-0.0584,0.6024,0.1834,9043.1718,-0.0017,0.00013997610556712022,-0.01849819269528221
2022-07-15 00:00:00+05:30,10650.2500,10650.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,650.2500,650.2500,10650.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0650,0.1797,-0.0584,0.3485,0.1820,9102.6546,0.0066,0.0004495345948946634,0.01807934995120975
2022-07-18 00:00:00+05:30,10592.9700,10592.9700,0.0000,0.0000,10000.0000,0.0000,0.0000,592.9700,592.9700,10592.9700,0.0000,0.0000,-57.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0054,0.0593,0.1792,-0.0635,0.0946,0.1820,9232.2523,0.0142,0.00014469050823917004,-0.014002764474813646
2022-07-19 00:00:00+05:30,10592.9700,10592.9700,0.0000,0.0000,10000.0000,0.0000,0.0000,592.9700,592.9700,10592.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0593,0.1785,-0.0635,-0.4724,0.1752,9259.4136,0.0029,6.290209072595621e-05,-0.005690468085311518
2022-07-20 00:00:00+05:30,10522.6800,10522.6800,0.0000,0.0000,10000.0000,0.0000,0.0000,522.6800,522.6800,10522.6800,0.0000,0.0000,-70.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0066,0.0523,0.1781,-0.0697,-0.4418,0.1749,9353.8263,0.0102,-0.0004242330447387729,0.016760237960204077
2022-07-21 00:00:00+05:30,10522.6800,10522.6800,0.0000,0.0000,10000.0000,0.0000,0.0000,522.6800,522.6800,10522.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0523,0.1775,-0.0697,-0.5215,0.1748,9418.4692,0.0069,-0.0002861927951290629,0.030291388485163866
2022-07-22 00:00:00+05:30,10546.0500,1191.0500,9355.0000,9331.6300,10000.0000,0.0000,23.3700,522.6800,546.0500,10546.0500,0.0000,0.0000,23.3700,0.8900,0.8900,9355.0000,9355.0000,9355.0000,0.0000,1,0,0.0022,0.0546,0.1769,-0.0676,-0.6813,0.1738,9477.7251,0.0063,-0.0003104251635694369,0.0368864407780129
2022-07-25 00:00:00+05:30,10701.0500,1191.0500,9510.0000,9331.6300,10000.0000,0.0000,178.3700,522.6800,701.0500,10701.0500,0.0000,0.0000,155.0000,0.8900,0.8900,9510.0000,9510.0000,9510.0000,0.0000,1,0,0.0147,0.0701,0.1774,-0.0539,-0.3497,0.1766,9418.6109,-0.0062,-0.0002148046103556484,0.012065116433805947
2022-07-26 00:00:00+05:30,10621.2200,1211.7200,9409.5000,9404.8300,10000.0000,0.0000,4.6700,616.5600,621.2200,10621.2200,0.0000,0.0000,-79.8300,0.8900,0.8900,9409.5000,9409.5000,9409.5000,0.0000,1,0,-0.0075,0.0621,0.1771,-0.0610,-0.5262,0.1772,9337.2403,-0.0086,-0.0003520843723391496,0.020899050895573503
2022-07-27 00:00:00+05:30,10906.7200,1211.7200,9695.0000,9404.8300,10000.0000,0.0000,290.1700,616.5600,906.7200,10906.7200,0.0000,0.0000,285.5000,0.8900,0.8900,9695.0000,9695.0000,9695.0000,0.0000,1,0,0.0269,0.0907,0.1801,-0.0357,0.1062,0.1858,9437.1532,0.0107,9.767004785271594e-05,0.05948362539282709
2022-07-28 00:00:00+05:30,11381.7200,1211.7200,10170.0000,9404.8300,10000.0000,0.0000,765.1700,616.5600,1381.7200,11381.7200,0.0000,0.0000,475.0000,0.8900,0.8900,10170.0000,10170.0000,10170.0000,0.0000,1,0,0.0436,0.1382,0.1886,0.0000,0.9843,0.2061,9595.5283,0.0168,0.0007476637380540257,0.15547721232856584
2022-07-29 00:00:00+05:30,11282.8700,11282.8700,0.0000,0.0000,10000.0000,0.0000,0.0000,1282.8700,1282.8700,11282.8700,0.0000,0.0000,-98.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0087,0.1283,0.1883,-0.0087,0.8034,0.2070,9729.2937,0.0139,0.0005764755829616532,0.13527268838318257
2022-08-01 00:00:00+05:30,11282.8700,11282.8700,0.0000,0.0000,10000.0000,0.0000,0.0000,1282.8700,1282.8700,11282.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1283,0.1876,-0.0087,0.8034,0.2070,9827.7040,0.0101,0.0005231590295732352,0.1354463947036914
2022-08-02 00:00:00+05:30,11282.8700,11282.8700,0.0000,0.0000,10000.0000,0.0000,0.0000,1282.8700,1282.8700,11282.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1283,0.1870,-0.0087,0.8034,0.2070,9806.9219,-0.0021,0.0005095524431994861,0.1361898695979797
2022-08-03 00:00:00+05:30,11287.3000,1160.0500,10127.2500,10107.4000,10000.0000,0.0000,19.8500,1267.4500,1287.3000,11287.3000,0.0000,0.0000,4.4300,0.9000,0.9000,10127.2500,10127.2500,10127.2500,0.0000,1,0,0.0004,0.1287,0.1864,-0.0083,0.8586,0.2069,9862.5204,0.0057,0.0004899125766781214,0.13599371445998348
2022-08-04 00:00:00+05:30,11185.6500,11185.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1185.6500,1185.6500,11185.6500,0.0000,0.0000,-101.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0090,0.1186,0.1861,-0.0172,0.6728,0.2079,9846.1329,-0.0017,0.0003794850484237935,0.13894883987510068
2022-08-05 00:00:00+05:30,11185.6500,11185.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1185.6500,1185.6500,11185.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1186,0.1855,-0.0172,0.6728,0.2079,9860.3373,0.0014,0.0003070543793318013,0.14913348973209284
2022-08-08 00:00:00+05:30,11179.5100,11179.5100,0.0000,0.0000,10000.0000,0.0000,0.0000,1179.5100,1179.5100,11179.5100,0.0000,0.0000,-6.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0005,0.1180,0.1849,-0.0178,0.6627,0.2079,9939.0429,0.0080,0.000273016504311107,0.14755372114351517
2022-08-10 00:00:00+05:30,11179.5100,11179.5100,0.0000,0.0000,10000.0000,0.0000,0.0000,1179.5100,1179.5100,11179.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1180,0.1843,-0.0178,0.6627,0.2079,9936.7180,-0.0002,0.0002871103641069003,0.1483867913745488
2022-08-11 00:00:00+05:30,11179.5100,11179.5100,0.0000,0.0000,10000.0000,0.0000,0.0000,1179.5100,1179.5100,11179.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1180,0.1837,-0.0178,0.6627,0.2079,10001.8712,0.0066,0.00031397615378084113,0.16372833247501978
2022-08-12 00:00:00+05:30,11153.6500,11153.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1153.6500,1153.6500,11153.6500,0.0000,0.0000,-25.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0023,0.1154,0.1831,-0.0200,0.6160,0.2080,10035.8938,0.0034,0.00026464780234449815,0.1627164985509107
2022-08-16 00:00:00+05:30,11153.6500,11153.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1153.6500,1153.6500,11153.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1154,0.1825,-0.0200,0.6160,0.2080,10109.4109,0.0073,0.0001371376464665549,0.18165964234584392
2022-08-17 00:00:00+05:30,11153.6500,11153.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1153.6500,1153.6500,11153.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1154,0.1819,-0.0200,0.6160,0.2080,10166.5405,0.0057,0.00015927373776986964,0.21004412181854523
2022-08-18 00:00:00+05:30,11153.6500,11153.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,1153.6500,1153.6500,11153.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1154,0.1813,-0.0200,0.6668,0.2079,10186.6138,0.0020,0.00013105851889922375,0.21150048642254232
2022-08-19 00:00:00+05:30,11103.0300,11103.0300,0.0000,0.0000,10000.0000,0.0000,0.0000,1103.0300,1103.0300,11103.0300,0.0000,0.0000,-50.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0045,0.1103,0.1808,-0.0245,0.4847,0.2080,10052.6499,-0.0132,0.00012707552770465443,0.21505776331003665
2022-08-22 00:00:00+05:30,11103.0300,11103.0300,0.0000,0.0000,10000.0000,0.0000,0.0000,1103.0300,1103.0300,11103.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1103,0.1802,-0.0245,0.6361,0.2073,9920.0470,-0.0132,7.623886390935802e-05,0.21598070488360258
2022-08-23 00:00:00+05:30,11103.0300,11103.0300,0.0000,0.0000,10000.0000,0.0000,0.0000,1103.0300,1103.0300,11103.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1103,0.1796,-0.0245,0.8669,0.2059,9994.4430,0.0075,0.00018644587245422733,0.2305163635762757
2022-08-24 00:00:00+05:30,11199.1100,20079.1100,-8880.0000,-8976.0700,10000.0000,0.0000,96.0700,1103.0300,1199.1100,11199.1100,0.0000,0.0000,96.0800,0.7900,-0.7900,8880.0000,-8880.0000,0.0000,8880.0000,0,1,0.0087,0.1199,0.1794,-0.0160,1.0411,0.2066,9984.2362,-0.0010,0.0005283194255331929,0.24859963625450596
2022-08-25 00:00:00+05:30,11212.3600,20082.5600,-8870.2000,-8969.4900,10000.0000,0.0000,99.2900,1113.0700,1212.3600,11212.3600,0.0000,0.0000,13.2500,0.7900,-0.7900,8870.2000,-8870.2000,0.0000,8870.2000,0,1,0.0012,0.1212,0.1788,-0.0149,1.0655,0.2065,9927.9005,-0.0056,0.0006341860509905977,0.2658212019077324
2022-08-26 00:00:00+05:30,11101.2600,11101.2600,0.0000,0.0000,10000.0000,0.0000,0.0000,1101.2600,1101.2600,11101.2600,0.0000,0.0000,-111.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0099,0.1101,0.1787,-0.0246,0.4342,0.2031,9970.2586,0.0043,0.00043671433903801055,0.25891784736870754
2022-08-29 00:00:00+05:30,11101.2600,11101.2600,0.0000,0.0000,10000.0000,0.0000,0.0000,1101.2600,1101.2600,11101.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1101,0.1782,-0.0246,0.4342,0.2031,9832.0135,-0.0139,0.00013021431530871587,0.26298027654889733
2022-08-30 00:00:00+05:30,11101.2600,11101.2600,0.0000,0.0000,10000.0000,0.0000,0.0000,1101.2600,1101.2600,11101.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1101,0.1777,-0.0246,0.4342,0.2031,10061.7226,0.0234,8.12547282396022e-05,0.23883756052002955
2022-09-01 00:00:00+05:30,11101.2600,11101.2600,0.0000,0.0000,10000.0000,0.0000,0.0000,1101.2600,1101.2600,11101.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1101,0.1772,-0.0246,0.4342,0.2031,9959.1162,-0.0102,0.00011289697785538241,0.23461533840304782
2022-09-02 00:00:00+05:30,11106.1700,1626.1700,9480.0000,9475.0900,10000.0000,0.0000,4.9100,1101.2600,1106.1700,11106.1700,0.0000,0.0000,4.9100,0.8500,0.8500,9480.0000,9480.0000,9480.0000,0.0000,1,0,0.0004,0.1106,0.1767,-0.0242,0.1978,0.2017,9939.0429,-0.0020,0.00012269725896200156,0.2342804556463958
2022-09-05 00:00:00+05:30,11135.6900,11135.6900,0.0000,0.0000,10000.0000,0.0000,0.0000,1135.6900,1135.6900,11135.6900,0.0000,0.0000,29.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0027,0.1136,0.1762,-0.0216,-0.2379,0.1960,10010.5186,0.0072,-0.00012831163959044618,0.2629069039073293
2022-09-06 00:00:00+05:30,11135.6900,11135.6900,0.0000,0.0000,10000.0000,0.0000,0.0000,1135.6900,1135.6900,11135.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1136,0.1757,-0.0216,-0.0280,0.1949,10009.2144,-0.0001,-0.0005607030076035093,0.28778414909832895
